"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
7.071842710E-1,-7.972691655E-1,-5.626373887E-1,9.813833237E0
7.091676610E-1,-7.900865674E-1,-5.602431893E-1,9.804255486E0
7.111818190E-1,-7.876923680E-1,-5.506663918E-1,9.809044838E0
7.131663640E-1,-7.661445141E-1,-5.578489900E-1,9.811438560E0
7.151796000E-1,-7.445967197E-1,-5.339069963E-1,9.811438560E0
7.171632970E-1,-7.422025204E-1,-5.386953950E-1,9.806650162E0
7.191765330E-1,-7.469909191E-1,-5.434837937E-1,9.811438560E0
7.211609220E-1,-7.493851185E-1,-5.386953950E-1,9.804255486E0
7.231746980E-1,-7.445967197E-1,-5.363011956E-1,9.813833237E0
7.251587790E-1,-7.613561153E-1,-5.458779931E-1,9.801861763E0
7.271720150E-1,-7.661445141E-1,-5.482721925E-1,9.797073364E0
7.291873280E-1,-7.589619160E-1,-5.506663918E-1,9.792284966E0
7.311722570E-1,-7.541735172E-1,-5.554547906E-1,9.787496567E0
7.331851850E-1,-7.637503147E-1,-5.363011956E-1,9.797073364E0
7.351683440E-1,-7.685387731E-1,-5.291185975E-1,9.801861763E0
7.371828110E-1,-7.948749661E-1,-5.267243981E-1,9.809044838E0
