"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
2.290114305E0,-1.066298723E0,-9.997653961E-1,-1.431312561E-1
2.298108555E0,-1.687336445E0,-8.295936584E-1,1.709752083E-1
2.306104882E0,-2.211518049E0,-6.483364105E-1,5.644922256E-1
2.314100285E0,-2.555832624E0,-4.457159042E-1,7.565898895E-1
2.322095304E0,-2.667774439E0,-1.515703201E-1,7.259325981E-1
2.330091707E0,-2.662311316E0,1.515855789E-1,6.536641121E-1
2.338087111E0,-2.599418402E0,4.877219200E-1,3.153834343E-1
2.346113899E0,-2.583211422E0,7.808403969E-1,-1.435632706E-1
2.354109302E0,-2.637462378E0,9.692473412E-1,-4.011812210E-1
2.362104321E0,-2.647691727E0,1.015584946E0,-4.483804703E-1
2.370100341E0,-2.543233395E0,9.922881126E-1,-2.920045853E-1
2.378095436E0,-2.324460983E0,1.016063690E0,1.343836784E-1
2.386092685E0,-2.071408033E0,1.118575096E0,3.429355621E-1
2.394086320E0,-1.773145676E0,1.283473969E0,5.759859085E-1
2.402112493E0,-1.503035784E0,1.513088703E0,7.668838501E-1
2.410109050E0,-1.206262469E0,1.718025208E0,7.860035896E-1
2.418104454E0,-8.995505571E-1,1.862913132E0,7.297568321E-1
2.426100242E0,-4.536070824E-1,1.863924980E0,7.109246254E-1
2.434095569E0,6.123042107E-2,1.799259663E0,6.319293976E-1
2.442090971E0,6.757310629E-1,1.678657532E0,5.015678406E-1
2.450086683E0,1.242177248E0,1.601540565E0,1.205182076E-1
2.458112855E0,1.689278245E0,1.553220749E0,-3.235402107E-1
2.466109259E0,2.021656036E0,1.479880810E0,-9.977140427E-1
2.474104663E0,2.246407032E0,1.359609604E0,-1.167127132E0
2.482099374E0,2.401385784E0,1.250869751E0,-1.246349812E0
2.490095161E0,2.458801746E0,1.156610966E0,-8.570594788E-1
2.498091103E0,2.257101536E0,9.752526283E-1,-2.309403419E-1
2.506117661E0,1.589335680E0,6.908531189E-1,4.463043213E-1
2.514112757E0,7.442235947E-1,4.486222267E-1,7.153711319E-1
2.530104410E0,-1.206882477E0,-1.923332214E-1,8.154029846E-1
2.538099506E0,-1.800044179E0,-4.875669479E-1,9.084730148E-1
2.546096755E0,-1.993794441E0,-6.765661240E-1,1.135236740E0
2.554090620E0,-1.857939005E0,-6.945114136E-1,1.464536667E0
2.562116562E0,-1.458842635E0,-5.531511307E-1,1.891277313E0
